command,x,y,yaw,velocity_x,velocity_y,velocity_z,n_epoch,num_timesteps,eval_mode,done,ep_count
4,1.9757903814315796,76.73307800292969,-89.3466796875,0.04029139503836632,-2.0729637145996094,-4.863738922722405e-07,0,0,False,False,2
4,1.9789938926696777,76.5220718383789,-89.31558227539062,0.033255305141210556,-2.1446287631988525,-6.675720101156912e-07,0,0,False,False,2
4,1.9837098121643066,76.30436706542969,-89.22679901123047,0.06344173103570938,-2.195134162902832,-1.5449523971255985e-06,0,0,False,False,2
4,1.98542320728302,76.08367156982422,-89.29158782958984,-0.008019876666367054,-2.2163078784942627,-1.430511474609375e-06,0,0,False,False,2
4,1.982680320739746,75.86215209960938,-89.52316284179688,-0.06335758417844772,-2.2091500759124756,-9.5367431640625e-07,0,0,False,False,2
4,1.9821462631225586,75.64134216308594,-89.60332489013672,0.00630322378128767,-2.218672037124634,-6.866454782539222e-07,0,0,False,False,2
4,1.986071228981018,75.41767883300781,-89.49417114257812,0.06526607275009155,-2.247607469558716,-7.820129326319147e-07,0,0,False,False,2
4,1.9903632402420044,75.19261169433594,-89.40572357177734,0.0458558090031147,-2.2481672763824463,-2.5749204723979346e-07,0,0,False,False,2
4,1.9947125911712646,74.9691162109375,-89.32589721679688,0.05256137624382973,-2.221203088760376,-1.201629629576928e-06,0,0,False,False,2
4,2.0005903244018555,74.74837493896484,-89.19149780273438,0.07809849828481674,-2.2022619247436523,-4.386901650832442e-07,0,0,False,False,2
4,2.005279541015625,74.52761840820312,-89.13687133789062,0.042290084064006805,-2.2150719165802,-6.866454782539222e-07,0,0,False,False,2
4,2.0091910362243652,74.30459594726562,-89.11758422851562,0.040487706661224365,-2.2441329956054688,-1.6117095356094069e-06,0,0,False,False,2
4,2.009869337081909,74.079345703125,-89.24176025390625,-0.021220220252871513,-2.25299072265625,-9.91821252682712e-07,0,0,False,False,2
4,2.0141396522521973,73.85386657714844,-89.171875,0.07819359749555588,-2.2646400928497314,-3.0517577442878974e-07,0,0,False,False,2
4,2.017411231994629,73.62625122070312,-89.1827392578125,0.014569628983736038,-2.277681589126587,-2.670288097306184e-07,0,0,False,False,2
4,2.0199286937713623,73.39968872070312,-89.21157836914062,0.025488752871751785,-2.2516565322875977,-1.7166136956348055e-07,0,0,False,False,2
4,2.0246047973632812,73.17609405517578,-89.14012908935547,0.0637737289071083,-2.22861909866333,-3.814697180359872e-08,0,0,False,False,2
4,2.027301549911499,72.9522705078125,-89.17671966552734,0.008698554709553719,-2.255946397781372,-4.768371297814156e-08,0,0,False,False,2
4,2.0296220779418945,72.7220230102539,-89.21440887451172,0.024171514436602592,-2.3503923416137695,7.629394360719743e-08,0,0,False,False,2
4,2.0260002613067627,72.48255920410156,-89.51683807373047,-0.10984411835670471,-2.41266131401062,-3.8146970382513246e-07,0,0,False,False,2
4,2.02217435836792,72.24141693115234,-89.73894500732422,-0.037601254880428314,-2.4020872116088867,2.47955313170678e-07,0,0,False,False,2
4,2.0233142375946045,72.00316619873047,-89.71800994873047,0.032663147896528244,-2.3677403926849365,-7.629394360719743e-08,0,0,False,False,2
4,2.0235486030578613,71.76769256591797,-89.7614974975586,-0.014409448020160198,-2.3479678630828857,9.155273232863692e-07,0,0,False,False,2
4,2.0214474201202393,71.5340576171875,-89.89067840576172,-0.039419107139110565,-2.322622060775757,1.1444091541079615e-07,0,0,False,False,2
4,2.02415132522583,71.30391693115234,-89.77904510498047,0.06894183158874512,-2.2856996059417725,-8.583068478174027e-08,0,0,False,False,2
4,2.0236432552337646,71.07735443115234,-89.8548812866211,-0.047993771731853485,-2.248626708984375,-6.866454782539222e-07,0,0,False,False,2
